ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label,Cluster,Customer_Segment
6406,20,13,1427,244,138.46153846153848,9.243250543877603e-26,0.0,1.0,71.35,71.68018676843043,0.0,0.0,Non-profitable,1,VIP
7573,5,12,86,415,37.5,4.625040516780021e-11,0.0,1.0,17.2,18.044445378062072,0.0,0.01,Profitable,2,Low-Value
221,9,90,242,428,9.0,7.400656332586076e-09,0.0,1.0,26.88888888888889,27.404201588763318,0.0,0.01,Profitable,0,Moderate-Value
5331,16,8,1869,656,180.0,1.7672244137458655e-34,0.0,1.0,116.8125,117.35197701912601,0.0,0.0,Non-profitable,3,High-Value
1911,28,6,1364,662,420.0,7.714147991237087e-60,0.0,1.0,48.714285714285715,48.914031552068316,0.0,0.0,Non-profitable,0,Moderate-Value
20,7,91,183,301,6.923076923076923,1.9135907594365123e-05,0.0,1.0,26.142857142857142,26.80157956638659,0.0,0.2,Profitable,0,Moderate-Value
8786,14,52,450,399,24.23076923076923,1.0159938626405058e-14,0.0,1.0,32.142857142857146,32.49026021685806,0.0,0.0,Non-profitable,0,Moderate-Value
10582,19,3,758,361,570.0,1.5194140942820648e-39,0.0,1.0,39.89473684210526,40.16866188136786,0.0,0.0,Non-profitable,0,Moderate-Value
1915,19,57,1507,199,30.0,1.9436436211182643e-10,0.0,1.0,79.3157894736842,79.68205423431793,0.0,0.03,Profitable,1,VIP
8897,17,9,654,431,170.0,1.3737400210864856e-30,0.0,1.0,38.470588235294116,38.77309473190591,0.0,0.0,Non-profitable,0,Moderate-Value
2371,6,22,81,442,24.545454545454543,2.5400949786726753e-11,0.0,1.0,13.5,14.175070124186293,0.0,0.0,Non-profitable,2,Low-Value
4303,1,76,137,568,1.1842105263157894,2.714604337578529e-06,0.0,1.0,137.0,146.94563575514832,0.0,0.27,Profitable,3,High-Value
6825,3,86,16,480,3.13953488372093,2.843922806608371e-06,0.0,1.0,5.333333333333333,6.570928430252498,0.0,0.02,Profitable,2,Low-Value
1072,6,64,93,303,8.4375,3.6313309895596575e-06,0.0,1.0,15.5,16.18998097514182,0.0,0.09,Profitable,2,Low-Value
4964,17,90,1158,154,17.0,0.0015849959186638657,0.0003,0.9997,68.11764705882354,68.49779012460874,0.01,5.25,Profitable,1,VIP
2461,4,79,43,193,4.556962025316456,0.009267035660099173,0.0086,0.9914,10.75,11.735525311441618,0.01,0.3,Profitable,2,Low-Value
10736,20,28,1525,290,64.28571428571429,2.6729110966354253e-21,0.0,1.0,76.25,76.59108934553696,0.0,0.0,Non-profitable,1,VIP
10839,4,42,29,76,8.571428571428571,0.5057053337306155,0.1896,0.8104,7.25,8.196237875407576,0.21,0.41,Profitable,2,Low-Value
49,4,39,25,49,9.23076923076923,3.049182304218311,0.7438,0.2562,6.25,7.185012893683564,1.1,0.43,Profitable,2,Low-Value
4290,3,8,24,102,33.75,0.0007660882750417134,0.0005,0.9995,8.0,9.277656037490909,0.0,0.26,Profitable,2,Low-Value
10219,4,40,38,376,9.0,4.014045787956745e-07,0.0,1.0,9.5,10.471494084286604,0.0,0.03,Profitable,2,Low-Value
4211,5,5,57,608,90.0,3.8435762858986545e-15,0.0,1.0,11.4,12.19247812914652,0.0,0.0,Non-profitable,2,Low-Value
1135,7,96,47,134,6.5625,0.45311404901900026,0.1783,0.8217,6.714285714285714,7.248984573513786,0.16,0.5,Profitable,2,Low-Value
6299,18,28,813,543,57.85714285714286,1.736756694256887e-26,0.0,1.0,45.166666666666664,45.46888409288345,0.0,0.0,Non-profitable,0,Moderate-Value
10846,16,22,629,31,65.45454545454545,2.6916563841766403,0.1157,0.8843,39.3125,39.63630865332173,5.33,10.49,Profitable,0,Moderate-Value
347,13,30,377,659,39.0,5.3570783398119065e-22,0.0,1.0,29.0,29.36344675102905,0.0,0.0,Non-profitable,0,Moderate-Value
6543,13,45,1612,530,25.999999999999996,1.9020625246488567e-17,0.0,1.0,124.0,124.6890314368592,0.0,0.0,Non-profitable,3,High-Value
10446,16,58,729,599,24.82758620689655,4.5411353711206616e-20,0.0,1.0,45.5625,45.903701263467234,0.0,0.0,Non-profitable,0,Moderate-Value
3479,5,49,50,345,9.183673469387756,5.710218311802572e-07,0.0,1.0,10.0,10.779934310442766,0.0,0.03,Profitable,2,Low-Value
11075,11,37,270,243,26.756756756756758,4.0650103056279345e-10,0.0,1.0,24.545454545454547,24.957196687294083,0.0,0.02,Profitable,2,Low-Value
4442,7,70,177,450,9.0,6.255785257507162e-09,0.0,1.0,25.285714285714285,25.938965081406906,0.0,0.01,Profitable,0,Moderate-Value
199,12,33,315,525,32.72727272727273,5.418560554430081e-18,0.0,1.0,26.25,26.633633324682418,0.0,0.0,Non-profitable,0,Moderate-Value
796,23,17,1071,614,121.76470588235294,2.7481219388493185e-39,0.0,1.0,46.56521739130435,46.80431342456234,0.0,0.0,Non-profitable,0,Moderate-Value
3749,23,54,1580,484,38.333333333333336,1.704430606894722e-24,0.0,1.0,68.69565217391305,68.97755366735625,0.0,0.0,Non-profitable,1,VIP
8523,7,39,60,197,16.153846153846153,5.8275825400666984e-06,0.0,1.0,8.571428571428571,9.117982624303098,0.0,0.12,Profitable,2,Low-Value
310,17,81,573,198,18.88888888888889,1.0587722910879685e-06,0.0,1.0,33.705882352941174,33.99591154379295,0.0,0.19,Profitable,0,Moderate-Value
8629,4,71,41,460,5.070422535211268,5.062294055011974e-07,0.0,1.0,10.25,11.229912820579612,0.0,0.03,Profitable,2,Low-Value
236,7,62,170,526,10.161290322580644,1.88105723136904e-10,0.0,1.0,24.285714285714285,24.932581515597278,0.0,0.0,Non-profitable,2,Low-Value
9930,27,8,1167,236,303.75,4.433491138173111e-39,0.0,1.0,43.22222222222222,43.420331660325516,0.0,0.0,Non-profitable,0,Moderate-Value
3483,22,76,1526,449,26.05263157894737,3.17034892361763e-19,0.0,1.0,69.36363636363636,69.65972836104244,0.0,0.0,Non-profitable,1,VIP
4599,15,66,458,237,20.454545454545453,5.0747427652079594e-09,0.0,1.0,30.533333333333335,30.852728943826502,0.0,0.02,Profitable,0,Moderate-Value
7326,5,83,63,98,5.421686746987952,1.6829214332285738,0.6635,0.3365,12.6,13.403229973749736,1.13,0.8,Profitable,2,Low-Value
7352,13,28,405,251,41.785714285714285,1.9855711482842837e-13,0.0,1.0,31.153846153846153,31.52467458196285,0.0,0.0,Non-profitable,0,Moderate-Value
2350,13,87,1027,464,13.448275862068966,3.100147439835041e-12,0.0,1.0,79.0,79.53480711199228,0.0,0.0,Non-profitable,1,VIP
9145,20,43,1478,449,41.860465116279066,7.993408613570728e-23,0.0,1.0,73.9,74.2358605585573,0.0,0.0,Non-profitable,1,VIP
2964,4,0,72,256,0.0,4.7397958049367485e-12,0.0,1.0,18.0,19.066906428940708,0.0,0.1,Profitable,2,Low-Value
5585,5,1,48,435,450.0,1.9289871273043025e-15,0.0,1.0,9.6,10.376350362241693,0.0,0.0,Non-profitable,2,Low-Value
9687,15,1,726,29,1350.0,2.8537501182029075e-16,0.0,1.0,48.4,48.77243977116875,0.0,10.42,Profitable,0,Moderate-Value
3732,21,72,860,510,26.25,1.11624014580412e-20,0.0,1.0,40.95238095238095,41.20240359285364,0.0,0.0,Non-profitable,0,Moderate-Value
6303,22,72,1497,218,27.500000000000004,1.0261082207210613e-10,0.0,1.0,68.04545454545455,68.3388807409122,0.0,0.01,Profitable,1,VIP
11176,16,12,495,48,120.0,1.1498394960777757e-07,0.0,1.0,30.9375,31.23800255572674,0.0,5.46,Profitable,0,Moderate-Value
2986,3,89,20,109,3.033707865168539,0.8971389436067294,0.6128,0.3872,6.666666666666667,7.924292233871704,0.36,0.27,Profitable,2,Low-Value
7462,16,67,570,582,21.492537313432834,1.0759498414118289e-18,0.0,1.0,35.625,35.93854701333588,0.0,0.0,Non-profitable,0,Moderate-Value
3900,20,54,769,92,33.33333333333333,0.00204870723478378,0.0002,0.9998,38.45,38.70698375071524,0.0,6.58,Profitable,0,Moderate-Value
7034,5,34,55,301,13.23529411764706,4.0407704033325745e-07,0.0,1.0,11.0,11.788894180945446,0.0,0.05,Profitable,2,Low-Value
9493,17,15,1808,420,102.0,8.726706128269206e-27,0.0,1.0,106.3529411764706,106.83321076995962,0.0,0.0,Non-profitable,3,High-Value
1143,5,43,55,325,10.465116279069766,5.73194994290659e-07,0.0,1.0,11.0,11.788894180945446,0.0,0.04,Profitable,2,Low-Value
1,17,0,577,14,0.0,2.649258119743802e-19,0.0,1.0,33.94117647058823,34.231821824687415,0.0,10.37,Profitable,0,Moderate-Value
3855,7,74,162,437,8.513513513513514,1.5458938363482477e-08,0.0,1.0,23.142857142857142,23.7824288689577,0.0,0.01,Profitable,2,Low-Value
5536,19,61,1957,403,28.0327868852459,1.2355674896101143e-17,0.0,1.0,103.0,103.4217425638607,0.0,0.0,Non-profitable,3,High-Value
5989,23,51,1576,439,40.588235294117645,1.0185474193801283e-23,0.0,1.0,68.52173913043478,68.80330423519283,0.0,0.0,Non-profitable,1,VIP
9499,14,97,1616,418,12.989690721649483,3.759350346247938e-11,0.0,1.0,115.42857142857143,116.04095864977369,0.0,0.0,Non-profitable,3,High-Value
6768,4,75,36,533,4.800000000000001,9.230675093175173e-08,0.0,1.0,9.0,9.965881593424598,0.0,0.01,Profitable,2,Low-Value
2150,21,83,1482,414,22.771084337349397,1.2844058571427415e-16,0.0,1.0,70.57142857142857,70.8842091787253,0.0,0.0,Non-profitable,1,VIP
6646,4,23,22,120,15.652173913043478,0.0017031922482665894,0.001,0.999,5.5,6.4265941573905545,0.0,0.21,Profitable,2,Low-Value
4887,5,65,63,219,6.923076923076923,0.0004727313961679188,0.0004,0.9996,12.6,13.403229973749736,0.0,0.26,Profitable,2,Low-Value
8560,17,94,680,657,16.27659574468085,2.021882065742985e-18,0.0,1.0,40.0,40.30651155771994,0.0,0.0,Non-profitable,0,Moderate-Value
3321,17,42,542,420,36.42857142857143,2.341245734467387e-19,0.0,1.0,31.88235294117647,32.16760686686083,0.0,0.0,Non-profitable,0,Moderate-Value
11003,5,10,50,270,45.0,3.732973106108825e-09,0.0,1.0,10.0,10.779934310442766,0.0,0.04,Profitable,2,Low-Value
10402,4,94,39,500,3.829787234042553,7.475280571393405e-07,0.0,1.0,9.75,10.724300329717607,0.0,0.03,Profitable,2,Low-Value
9904,23,50,1043,457,41.4,1.7946440639065003e-24,0.0,1.0,45.34782608695652,45.58456739941847,0.0,0.0,Non-profitable,0,Moderate-Value
6141,12,46,385,430,23.478260869565215,2.093971366440641e-14,0.0,1.0,32.083333333333336,32.488630890955456,0.0,0.0,Non-profitable,0,Moderate-Value
5687,26,98,1633,644,23.877551020408166,7.952193858209967e-25,0.0,1.0,62.80769230769231,63.04693869330864,0.0,0.0,Non-profitable,1,VIP
10856,4,42,46,362,8.571428571428571,7.754265424722137e-07,0.0,1.0,11.5,12.493944047734628,0.0,0.04,Profitable,2,Low-Value
5121,18,30,761,100,54.0,2.031277629573955e-08,0.0,1.0,42.27777777777778,42.57285141205862,0.0,1.18,Profitable,0,Moderate-Value
4186,6,11,76,328,49.090909090909086,3.0722370827139974e-11,0.0,1.0,12.666666666666666,13.335523936288155,0.0,0.01,Profitable,2,Low-Value
368,11,61,290,577,16.229508196721312,1.0052134543772388e-14,0.0,1.0,26.363636363636363,26.782747344127333,0.0,0.0,Non-profitable,0,Moderate-Value
3312,7,12,89,48,52.5,0.004085086058573204,0.0006,0.9994,12.714285714285714,13.287285968371563,0.0,1.28,Profitable,2,Low-Value
11121,7,76,70,596,8.289473684210526,1.0783537501764072e-10,0.0,1.0,10.0,10.55567343260257,0.0,0.0,Non-profitable,2,Low-Value
5332,16,2,1066,337,720.0,3.6223962131394817e-35,0.0,1.0,66.625,67.0248143596576,0.0,0.0,Non-profitable,1,VIP
5848,18,43,2009,167,37.674418604651166,1.8561777213369222e-10,0.0,1.0,111.61111111111111,112.07763575185466,0.0,0.11,Profitable,3,High-Value
10343,17,27,1345,638,56.66666666666667,1.8309289182655574e-27,0.0,1.0,79.11764705882354,79.52659575642508,0.0,0.0,Non-profitable,1,VIP
5935,20,60,764,552,30.0,1.5562992276404147e-22,0.0,1.0,38.2,38.45642749678123,0.0,0.0,Non-profitable,0,Moderate-Value
2895,9,79,195,249,10.253164556962025,1.1555481823922798e-05,0.0,1.0,21.666666666666668,22.156087785055785,0.0,0.19,Profitable,2,Low-Value
10262,7,96,53,415,6.5625,2.935182643695245e-07,0.0,1.0,7.571428571428571,8.111599058493468,0.0,0.01,Profitable,2,Low-Value
7848,11,17,368,381,58.235294117647065,3.267437342240378e-17,0.0,1.0,33.45454545454545,33.902394905777015,0.0,0.0,Non-profitable,0,Moderate-Value
9477,17,0,544,169,0.0,3.2190130324810892e-40,0.0,1.0,32.0,32.285562007308066,0.0,0.0,Non-profitable,0,Moderate-Value
4856,24,38,1853,600,56.84210526315789,2.9379750001616177e-32,0.0,1.0,77.20833333333333,77.4942453504471,0.0,0.0,Non-profitable,1,VIP
5794,15,1,446,104,1350.0,6.471218280783044e-26,0.0,1.0,29.733333333333334,30.05035383215446,0.0,0.1,Profitable,0,Moderate-Value
1456,24,25,1180,454,86.39999999999999,1.84524543726492e-32,0.0,1.0,49.166666666666664,49.400603666654206,0.0,0.0,Non-profitable,0,Moderate-Value
4877,4,2,41,117,180.0,5.317634184056974e-07,0.0,1.0,10.25,11.229912820579612,0.0,0.31,Profitable,2,Low-Value
425,19,66,727,495,25.90909090909091,1.9191806311889252e-19,0.0,1.0,38.26315789473684,38.533261129777145,0.0,0.0,Non-profitable,0,Moderate-Value
3007,4,49,40,633,7.346938775510203,9.267550208830341e-10,0.0,1.0,10.0,10.97710657514861,0.0,0.0,Non-profitable,2,Low-Value
1031,25,5,1062,420,450.0,8.795418847056925e-49,0.0,1.0,42.48,42.69266581434842,0.0,0.0,Non-profitable,0,Moderate-Value
4297,5,71,40,154,6.338028169014085,0.02436702162888797,0.0149,0.9851,8.0,8.762014569437403,0.01,0.34,Profitable,2,Low-Value
807,11,35,292,134,28.285714285714285,2.470629712473244e-06,0.0,1.0,26.545454545454547,26.965302409810658,0.0,0.71,Profitable,0,Moderate-Value
9553,3,94,15,536,2.8723404255319145,1.0579691124821208e-06,0.0,1.0,5.0,6.232587479347697,0.0,0.02,Profitable,2,Low-Value
4271,11,80,341,633,12.375000000000002,3.268274790236288e-14,0.0,1.0,31.0,31.437901519052122,0.0,0.0,Non-profitable,0,Moderate-Value
4120,11,61,369,194,16.229508196721312,4.643797292385801e-06,0.0,1.0,33.54545454545455,33.99367243861868,0.0,0.38,Profitable,0,Moderate-Value
2036,14,29,401,383,43.44827586206897,6.627584823173581e-18,0.0,1.0,28.642857142857142,28.97912451941993,0.0,0.0,Non-profitable,0,Moderate-Value
115,14,0,393,460,0.0,4.4391778821007385e-42,0.0,1.0,28.071428571428573,28.405877874940234,0.0,0.0,Non-profitable,0,Moderate-Value
4259,3,80,10,278,3.375,0.0006867970198290277,0.0012,0.9988,3.3333333333333335,4.5408827248236925,0.0,0.05,Profitable,2,Low-Value
8687,13,54,486,419,21.666666666666664,3.9377436033864795e-14,0.0,1.0,37.38461538461539,37.77679795002135,0.0,0.0,Non-profitable,0,Moderate-Value
2447,5,71,69,620,6.338028169014085,1.2843149610585298e-09,0.0,1.0,13.8,14.613981818352956,0.0,0.0,Non-profitable,2,Low-Value
10140,16,27,1727,274,53.33333333333333,3.6322217885254526e-17,0.0,1.0,107.9375,108.4522795127194,0.0,0.0,Non-profitable,3,High-Value
9353,14,61,995,174,20.65573770491803,1.7787095504756833e-06,0.0,1.0,71.07142857142857,71.54268787203732,0.0,0.77,Profitable,1,VIP
738,8,35,182,86,20.57142857142857,0.011369367209999523,0.0026,0.9974,22.75,23.306986464621932,0.01,1.95,Profitable,2,Low-Value
7631,22,34,989,266,58.235294117647065,2.4153563245206126e-20,0.0,1.0,44.95454545454545,45.20127415380311,0.0,0.0,Non-profitable,0,Moderate-Value
4789,17,95,1677,285,16.105263157894736,5.112182705323333e-09,0.0,1.0,98.6470588235294,99.10714907066583,0.0,0.02,Profitable,3,High-Value
773,16,64,595,364,22.5,6.23560378925894e-14,0.0,1.0,37.1875,37.50539516587225,0.0,0.0,Non-profitable,0,Moderate-Value
10602,7,30,156,500,21.0,2.0616668441565092e-12,0.0,1.0,22.285714285714285,22.919814383978018,0.0,0.0,Non-profitable,2,Low-Value
1446,27,12,1226,85,202.5,6.1649932538513846e-21,0.0,1.0,45.407407407407405,45.609116303529525,0.0,0.05,Profitable,0,Moderate-Value
3270,7,96,128,528,6.5625,6.097320827458411e-09,0.0,1.0,18.285714285714285,18.8942801207395,0.0,0.01,Profitable,2,Low-Value
8443,6,16,86,139,33.75,4.033444253643689e-06,0.0,1.0,14.333333333333334,15.01461631208443,0.0,0.39,Profitable,2,Low-Value
9653,5,16,68,621,28.125,4.782727866585841e-13,0.0,1.0,13.6,14.412189844252419,0.0,0.0,Non-profitable,2,Low-Value
8916,3,78,16,341,3.4615384615384617,8.47213688902244e-05,0.0002,0.9998,5.333333333333333,6.570928430252498,0.0,0.05,Profitable,2,Low-Value
5830,21,96,2114,655,19.6875,2.288328874475706e-21,0.0,1.0,100.66666666666667,101.04321421131517,0.0,0.0,Non-profitable,3,High-Value
4597,18,67,2018,362,24.17910447761194,6.648596361946429e-15,0.0,1.0,112.11111111111111,112.57887217738202,0.0,0.0,Non-profitable,3,High-Value
7023,11,87,263,580,11.379310344827587,6.171333842145776e-13,0.0,1.0,23.90909090909091,24.318253957402444,0.0,0.0,Non-profitable,2,Low-Value
8086,5,34,55,200,13.23529411764706,3.2567507526079304e-05,0.0,1.0,11.0,11.788894180945446,0.0,0.19,Profitable,2,Low-Value
8825,16,46,564,454,31.304347826086957,1.3159478387800131e-18,0.0,1.0,35.25,35.56250345672714,0.0,0.0,Non-profitable,0,Moderate-Value
2930,18,7,1281,195,231.42857142857144,1.5588598322751738e-25,0.0,1.0,71.16666666666667,71.53317822030697,0.0,0.0,Non-profitable,1,VIP
1928,5,73,83,505,6.164383561643835,3.5543534671695e-08,0.0,1.0,16.6,17.439069455760468,0.0,0.02,Profitable,2,Low-Value
7108,12,54,353,659,20.0,1.2668065053360548e-17,0.0,1.0,29.416666666666668,29.812060574944923,0.0,0.0,Non-profitable,0,Moderate-Value
10925,24,93,1003,166,23.225806451612904,1.9969060596627852e-05,0.0,1.0,41.791666666666664,42.011934159921154,0.0,0.95,Profitable,0,Moderate-Value
9960,3,52,14,60,5.1923076923076925,2.18478061303503,0.8321,0.16790000000000005,4.666666666666667,5.894246528442896,0.64,0.25,Profitable,2,Low-Value
8800,22,53,902,513,37.35849056603774,1.4614545986242373e-24,0.0,1.0,41.0,41.238731293412386,0.0,0.0,Non-profitable,0,Moderate-Value
9224,23,81,1139,564,25.555555555555554,1.6054212599328518e-22,0.0,1.0,49.52173913043478,49.7665537713403,0.0,0.0,Non-profitable,0,Moderate-Value
5519,19,8,797,326,213.75,1.940668416980558e-31,0.0,1.0,41.94736842105263,42.2261015365949,0.0,0.0,Non-profitable,0,Moderate-Value
5046,23,97,1638,157,21.34020618556701,0.0004144184987891139,0.0001,0.9999,71.21739130434783,71.50417043372569,0.0,4.65,Profitable,1,VIP
7037,14,50,401,322,25.200000000000003,5.75803349952149e-13,0.0,1.0,28.642857142857142,28.97912451941993,0.0,0.0,Non-profitable,0,Moderate-Value
905,7,38,84,250,16.57894736842105,2.5523097052915817e-07,0.0,1.0,12.0,12.568440564221827,0.0,0.05,Profitable,2,Low-Value
8624,17,61,928,508,25.08196721311475,1.0748774207069834e-18,0.0,1.0,54.588235294117645,54.93294897317689,0.0,0.0,Non-profitable,1,VIP
8945,9,46,203,317,17.608695652173914,1.5225466111203978e-09,0.0,1.0,22.555555555555557,23.0493837516443,0.0,0.01,Profitable,2,Low-Value
6445,15,73,858,350,18.493150684931507,5.9451100416678104e-12,0.0,1.0,57.2,57.5985659995612,0.0,0.0,Non-profitable,1,VIP
2727,12,19,409,207,56.84210526315789,4.599161467551792e-13,0.0,1.0,34.083333333333336,34.49605862796336,0.0,0.01,Profitable,0,Moderate-Value
6404,11,10,282,462,99.00000000000001,3.3121464187738976e-21,0.0,1.0,25.636363636363637,26.052527081394032,0.0,0.0,Non-profitable,0,Moderate-Value
10150,18,10,1449,220,162.0,3.330047182312036e-24,0.0,1.0,80.5,80.88959149681797,0.0,0.0,Non-profitable,1,VIP
1968,3,37,28,209,7.297297297297297,0.0004186920892234557,0.0005,0.9995,9.333333333333334,10.631019841110113,0.0,0.15,Profitable,2,Low-Value
6534,5,94,67,176,4.787234042553192,0.040050770232451835,0.0279,0.9721,13.4,14.210397870151883,0.03,0.53,Profitable,2,Low-Value
9485,9,23,199,111,35.21739130434783,6.062116253614861e-06,0.0,1.0,22.11111111111111,22.60273576835004,0.0,0.99,Profitable,2,Low-Value
7053,21,75,1453,365,25.200000000000003,5.324613926048895e-16,0.0,1.0,69.19047619047619,69.50033078324255,0.0,0.0,Non-profitable,1,VIP
4654,18,40,1253,234,40.5,2.211148503972292e-14,0.0,1.0,69.61111111111111,69.97377600755513,0.0,0.0,Non-profitable,1,VIP
9760,25,24,1198,520,93.75,3.9723276060094344e-36,0.0,1.0,47.92,48.14234477566336,0.0,0.0,Non-profitable,0,Moderate-Value
1048,8,11,178,350,65.45454545454545,2.5413835812589854e-14,0.0,1.0,22.25,22.804195881314243,0.0,0.0,Non-profitable,2,Low-Value
10619,17,29,1990,573,52.75862068965517,1.218011203858665e-25,0.0,1.0,117.05882352941177,117.56712855065787,0.0,0.0,Non-profitable,3,High-Value
9308,13,51,976,414,22.941176470588232,2.3599440041578137e-14,0.0,1.0,75.07692307692308,75.59828499136286,0.0,0.0,Non-profitable,1,VIP
10505,14,86,1001,185,14.651162790697676,9.333769804215405e-05,0.0,1.0,71.5,71.97262285539709,0.0,1.9,Profitable,1,VIP
8362,19,9,1919,326,190.0,1.494020646725527e-30,0.0,1.0,101.0,101.4170577715882,0.0,0.0,Non-profitable,3,High-Value
2625,12,30,350,224,36.0,2.4965738079434284e-11,0.0,1.0,29.166666666666668,29.561132107818935,0.0,0.01,Profitable,0,Moderate-Value
4637,24,73,1650,407,29.58904109589041,9.758340070575971e-20,0.0,1.0,68.75,69.02023456023915,0.0,0.0,Non-profitable,1,VIP
9972,4,25,46,77,14.4,0.058143029226218716,0.0221,0.9779,11.5,12.493944047734628,0.04,0.59,Profitable,2,Low-Value
4483,18,67,1228,438,24.17910447761194,4.6441134778037044e-17,0.0,1.0,68.22222222222223,68.58145260331243,0.0,0.0,Non-profitable,1,VIP
4487,6,67,95,521,8.059701492537313,2.380558905727948e-09,0.0,1.0,15.833333333333334,16.525799450301076,0.0,0.01,Profitable,2,Low-Value
5871,13,98,467,667,11.938775510204083,3.5633638414907425e-15,0.0,1.0,35.92307692307692,36.31025049331626,0.0,0.0,Non-profitable,0,Moderate-Value
2008,18,93,1149,139,17.419354838709676,0.018507259742519974,0.0031,0.9969,63.833333333333336,64.18171064590545,0.06,8.41,Profitable,1,VIP
3139,18,53,2052,181,30.566037735849054,1.3746763299042746e-09,0.0,1.0,114.0,114.47243200715211,0.0,0.12,Profitable,3,High-Value
10673,20,6,1416,224,300.0,5.8988047783061255e-31,0.0,1.0,70.8,71.12896300977562,0.0,0.0,Non-profitable,1,VIP
5303,19,42,1113,82,40.714285714285715,0.00031357538113391606,0.0,1.0,58.578947368421055,58.896638230229385,0.0,9.25,Profitable,1,VIP
538,6,78,125,139,6.923076923076923,0.08278305067361949,0.0389,0.9611,20.833333333333332,21.563076577689895,0.09,1.14,Profitable,2,Low-Value
7922,23,29,966,686,71.37931034482759,8.914597333093116e-36,0.0,1.0,42.0,42.23026583027283,0.0,0.0,Non-profitable,0,Moderate-Value
5692,4,82,32,554,4.390243902439025,8.543193242803486e-08,0.0,1.0,8.0,8.954656611700585,0.0,0.01,Profitable,2,Low-Value
